Source,Target,Weight
.,strong,1
.,straightforward,1
.,sure,1
.,point,1
.,applic,1
.,templat,11
.,harvard,1
.,three,1
.,might,1
.,friend,1
.,therefor,1
.,made,1
.,see,2
.,harm,1
.,tell,1
.,ultim,1
.,rest,1
.,skill,1
.,look,1
.,feel,2
.,cours,1
.,sixth,1
.,improv,1
.,seventh,1
.,instead,1
.,market,1
.,uniqu,1
.,linkedin,1
.,occurr,1
.,one,1
.,logo,1
.,perhap,1
.,second,1
.,focus,1
.,text,1
.,format,1
.,multi-color,1
.,stand,1
.,instanc,1
.,reason,1
.,tap,1
``,answer,1
``,'',29
``,``,9
``,say,1
``,'ve,1
``,avoid,1
``,ca,1
``,work,1
``,explain,2
``,6,1
``,often,1
``,use,2
``,'re,1
``,want,1
``,last,1
``,like,1
``,cover,1
``,addit,1
``,'ll,1
``,earn,1
answer,n't,1
n't,popular,1
n't,realli,1
n't,.,1
n't,fit,1
n't,keep,1
n't,take,1
n't,find,1
n't,worri,3
n't,carri,1
n't,alway,1
n't,name,1
n't,state,1
n't,formal,1
n't,need,2
n't,confid,1
n't,place,1
n't,get,1
n't,mean,1
n't,let,1
n't,enough,1
n't,pass,1
n't,hesit,1
popular,:,1
:,``,3
:,basic,1
:,'re,1
:,compani,1
:,data-driven,1
:,setup,1
:,straight-to-the-point,1
:,know,2
:,referr,1
:,photo,1
:,digit,1
:,market,1
:,career,1
:,logo,1
:,data,1
:,busi,1
:,entry-level,1
:,healthcar,1
:,freelanc,1
:,director,1
'',sometim,2
'','',42
'',truth,1
'',use,1
'',say,1
'',``,8
'','ve,1
'',",",2
'',probabl,1
'',santiago,3
'',think,1
'',may,4
'',possibl,1
'',instead,2
'',dear,1
'',fine,1
'',3,2
'',interview,1
'',cover,3
'',5,1
'',thank,1
'',mention,1
'',alway,1
'',gener,1
'',top,1
'',address,1
'',hook,2
'',clever,1
'',reader,1
'',career,1
'',one-size-fits-al,1
'',okay,1
'',research,1
'',mr.,1
'',jon,2
'','re,1
'',shown,1
'',ask,1
'',third,1
'',best,2
'',sincer,1
'',finish,1
'',templat,3
'',pretti,1
'',statement,1
'',...,2
'',.,1
'','d,1
'',pleas,1
'',focu,1
'',past,1
'',),1
'',write,1
sometim,.,1
sometim,read,1
time,",",2
time,effort,1
time,research,2
time,tailor,1
time,write,3
time,comment,1
time,.,2
time,consider,1
time,—,1
get,away,1
get,littl,1
get,letter,1
get,right,1
get,hire,1
get,lazi,1
get,.,14
get,lost,1
get,opportun,1
get,attent,1
get,strength,1
away,—,1
—,like,1
—,'re,1
—,shine,1
—,make,1
—,especi,1
—,also,1
—,sure,1
—,'s,2
—,benefit,1
—,particularli,1
—,convey,1
—,harm,1
—,mental,1
—,templat,1
—,quickli,1
—,logo,1
—,contact,1
—,organ,1
—,",",1
like,way,1
like,think,1
like,sampl,1
like,``,2
like,one,3
like,templat,1
like,brand,1
like,said,1
way,appli,1
way,resum,1
way,give,1
way,would,1
appli,posit,1
appli,.,6
appli,dozen,1
appli,",",1
appli,compani,2
appli,formal,1
appli,corpor,1
appli,start-up,1
appli,make,1
appli,data-driven,2
appli,:,1
appli,connect,1
appli,—,1
appli,job,1
appli,director,1
posit,.,6
posit,appli,1
posit,",",4
posit,—,1
truth,",",1
ca,n't,2
realli,predict,1
predict,case-by-cas,1
case-by-cas,basi,1
basi,—,1
're,better,1
're,appli,12
're,reach,1
're,will,1
're,qualifi,2
're,interest,2
're,excit,1
're,great,4
're,genuin,1
're,good,1
're,seriou,1
're,avail,1
're,awar,1
're,look,1
're,send,1
better,safe,1
better,recruit,1
safe,sorri,1
sorri,.,1
part,",",1
part,stori,1
give,upper,1
give,impress,1
give,peac,1
give,room,1
give,feedback,1
upper,hand,1
hand,way,1
hand,time,1
resum,n't,1
resum,",",3
resum,boost,1
resum,also,1
resum,.,1
resum,format,1
resum,style,1
allow,show,1
show,write,1
show,willing,1
show,research,1
show,attent,2
show,passion,1
show,person,2
show,employ,1
show,would,2
show,put,1
show,'re,4
show,respect,1
show,",",1
show,littl,1
show,right,1
write,skill,1
write,cover,5
write,gener,2
write,new,1
write,head,1
write,exhaust,1
write,compani,1
write,market,2
write,length,1
write,win,1
write,edit,1
skill,",",2
skill,qualif,3
skill,.,1
skill,success,1
skill,learn,1
skill,want,1
skill,work,1
skill,align,1
provid,detail,1
provid,cover,1
provid,.,1
detail,could,2
detail,care—qu,1
detail,.,1
detail,'re,1
detail,like,1
detail,—,1
could,n't,1
could,resum,1
could,use,1
could,mean,1
could,get,1
could,best,1
fit,resum,1
fit,differ,1
fit,.,2
fit,job,2
fit,posit,1
fit,'s,1
fit,content,1
demonstr,passion,1
demonstr,gener,1
demonstr,skill,1
passion,",",1
passion,job,1
passion,opportun,1
passion,.,1
willing,put,1
put,much,1
put,address,1
put,effort,1
put,skill,1
much,time,1
much,room,1
much,space,1
much,quickli,1
effort,possibl,1
effort,find,1
possibl,.,2
possibl,",",1
’,ever,1
’,go,1
’,addit,1
’,academ,1
ever,roll,1
roll,eye,1
eye,balk,1
eye,.,1
balk,applic,1
requir,cover,1
requir,",",1
guid,.,1
go,write,1
go,detail,2
go,quit,1
templat,help,2
templat,list,1
templat,download,1
templat,free,1
templat,next,1
templat,1,2
templat,2,1
templat,",",3
templat,3,1
templat,4,1
templat,written,1
templat,5,1
templat,design,1
templat,6,1
templat,perfect,2
templat,goe,1
templat,.,2
templat,format,1
templat,7,1
templat,8,1
templat,9,1
templat,microsoft,1
templat,cater,1
templat,meant,1
templat,10,1
templat,princeton,1
templat,use,1
templat,11,1
templat,opportun,1
templat,12,1
templat,13,1
templat,14,1
templat,15,1
help,perfect,1
help,give,1
help,reassur,1
help,compani,1
help,present,1
help,employ,1
help,decid,1
help,'',1
perfect,.,1
perfect,candid,1
perfect,applic,1
perfect,entry-,1
seem,fairli,1
fairli,basic,1
basic,",",1
basic,imag,1
basic,(,1
right,?,2
right,(,1
right,name,1
right,point,1
right,",",1
right,amount,1
hold,differ,1
differ,level,1
differ,job,1
differ,digit,1
differ,client,1
level,import,1
level,formal,2
import,employ,1
import,use,1
import,'re,1
import,compani,1
import,finish,1
import,data,1
import,candid,1
import,",",1
import,intern,1
import,highlight,1
import,market,1
import,display,1
import,mention,1
employ,depend,1
employ,",",1
employ,love,1
employ,look,1
employ,alreadi,1
employ,.,5
employ,'ve,1
employ,'s,1
employ,opportun,1
employ,recal,1
employ,100,1
depend,industri,1
depend,compani,2
industri,job,1
industri,—,1
industri,softwar,1
job,'re,2
job,search,2
job,process,1
job,open,1
job,",",2
job,post,2
job,.,1
job,posit,1
job,candid,1
job,applic,1
job,next,1
job,n't,1
job,fair,1
job,prior,1
job,outlin,1
say,send,1
say,hubspot,1
say,",",1
say,.,2
say,potenti,1
say,alway,1
send,cover,1
send,futur,1
send,multipl,1
along,resum,1
along,spell,1
along,11,1
along,top,1
boost,chanc,1
chanc,land,2
chanc,go,1
chanc,show,1
land,role,1
land,interview,1
role,.,2
role,",",3
role,past,1
role,previous,1
plan,write,1
plan,'',1
keep,mind,2
keep,write,1
mind,certain,1
mind,",",1
mind,other,1
mind,recruit,1
certain,qualiti,1
qualiti,includ,1
includ,definit,1
includ,name,2
includ,physic,2
includ,citi,1
includ,compani,3
includ,skill,1
includ,variat,1
includ,mani,1
includ,applic,1
includ,cover,1
includ,?,1
includ,phone,2
includ,date,1
includ,templat,1
includ,refer,1
includ,``,1
includ,schedul,1
definit,.,1
definit,use,1
gener,cover,6
gener,revenu,1
gener,knowledg,2
gener,``,1
gener,greet,1
search,tediou,1
search,onlin,1
tediou,time,1
may,find,1
may,alway,1
may,concern,4
may,hire,1
may,think,1
may,overlap,1
may,want,2
may,cross-refer,1
find,appli,1
find,gener,1
find,greet,1
find,name,2
dozen,job,1
process,.,1
process,simpler,1
make,process,1
make,stand,1
make,uniqu,1
make,effect,1
make,perfect,1
make,sure,1
make,point,1
make,note,1
make,document,1
make,mistak,1
make,good,1
make,ideal,1
simpler,",",1
easili,tweak,1
easili,updat,1
tweak,fit,1
open,game,1
open,cover,1
open,paragraph,1
open,note,1
game,changer,1
changer,.,1
's,write,1
's,address,5
's,resum,1
's,say,1
's,name,2
's,attent,1
's,best,1
's,content,1
's,thing,1
's,take,1
's,import,5
's,eye,1
's,level,1
's,second,1
's,certainli,1
's,also,1
's,goal,2
's,green,1
's,court,1
's,concis,1
's,easi,1
's,better,1
's,complet,1
's,limit,1
's,audienc,1
's,share,1
's,anoth,1
's,strength,1
's,uniqu,1
's,good,1
new,one,1
new,potenti,1
new,compani,2
new,posit,1
new,respons,1
one,scratch,1
one,.,1
one,download,1
one,sentenc,1
one,two,1
one,could,1
one,",",1
one,hubspot,1
one,show,1
one,light,1
one,client,2
scratch,everi,1
everi,applic,1
everi,week,1
1,.,3
1,:,1
1,begin,1
head,head,1
head,alway,1
head,",",1
head,.,1
alway,includ,4
alway,necessari,1
alway,hyperlink,1
alway,requir,1
name,contact,1
name,hire,4
name,",",5
name,compani,1
name,recruit,1
name,catch,1
name,.,1
contact,inform,6
contact,.,1
contact,info,1
contact,conveni,1
inform,.,2
inform,later,1
inform,may,1
inform,recipi,1
inform,cover,1
inform,also,1
inform,address,1
inform,top,1
inform,relat,1
year,",",2
year,write,1
year,experi,1
also,common,1
also,includ,1
also,compani,1
also,hurt,1
also,import,1
also,simpl,1
common,includ,1
physic,address,3
address,recipi,1
address,employ,1
address,cover,1
address,like,1
address,take,1
address,.,4
address,includ,1
address,",",3
address,n't,1
address,belong,1
address,work,1
address,line,4
recipi,",",2
recipi,``,1
recipi,way,1
nowaday,",",1
use,alway,1
use,person,2
use,gener,2
use,element,1
use,specif,1
use,inspir,1
use,formal,2
use,``,3
use,paragraph,1
use,space,1
use,peopl,1
use,student,1
stop,realiz,1
realiz,take,1
take,much,2
take,time,4
take,look,1
take,get,1
take,lion,1
room,feel,1
room,tell,1
feel,archaic,1
feel,strongli,1
feel,free,2
archaic,",",1
hubspot,blogger,1
hubspot,",",3
hubspot,team,1
hubspot,.,1
blogger,erica,1
erica,santiago,1
santiago,.,1
santiago,say,3
never,gotten,1
never,mail,1
gotten,mail,1
mail,sent,1
mail,applic,1
sent,home,1
sent,probabl,1
home,prospect,1
home,address,1
prospect,job,1
citi,state,1
state,head,1
state,compani,1
state,earli,1
state,spent,1
state,'re,1
especi,job,1
especi,forget,1
post,explicitli,1
post,know,1
post,.,1
explicitli,state,1
compani,want,1
compani,'s,9
compani,.,3
compani,",",2
compani,'re,3
compani,grab,1
compani,blog,1
compani,—,2
compani,?,3
compani,appli,1
compani,n't,1
compani,gave,1
compani,grow,1
compani,great,1
compani,good,1
compani,appeal,1
compani,set,1
compani,show,1
want,base,1
want,ensur,1
want,help,1
want,dive,1
want,learn,1
want,take,1
want,consid,1
want,know,1
want,templat,1
want,emphas,1
want,fill,1
want,show,1
want,see,1
want,work,1
want,highlight,2
want,target,1
want,start,1
want,demonstr,1
base,specif,1
specif,region,1
specif,data,1
specif,compani,1
specif,referr,1
specif,market,1
specif,design,1
region,.,1
probabl,odd,1
probabl,100,1
odd,",",1
think,show,1
think,physic,1
think,need,1
think,job,1
think,repres,1
research,",",1
research,address,1
research,name,1
research,n't,1
research,project,1
100,cover,1
100,peopl,1
life,",",1
eventu,found,1
found,hubspot,1
found,right,1
found,post,1
someth,right,1
someth,feel,1
(,laugh,1
(,hook,1
(,great,1
(,i.e,2
(,rightli,1
(,come,2
(,chang,2
(,four,1
laugh,),1
),.,5
),cover,1
),?,1
),recruit,1
),imag,1
),success,1
),show,1
),past,1
),bullet-point,1
space,cover,1
space,custom,1
space,hire,1
space,writer,1
space,show,1
space,along,1
space,top-right,1
consid,omit,1
consid,use,1
consid,highlight,1
omit,.,1
'll,touch,1
'll,let,1
'll,matter,1
'll,see,1
'll,want,4
'll,thank,1
touch,contact,1
touch,color,1
touch,excel,1
later,.,1
later,),1
2,.,3
2,:,2
greet,recipi,2
greet,``,1
greet,—,1
greet,full,1
avoid,``,1
avoid,offer,1
avoid,write,1
concern,'',4
impress,n't,1
impress,excit,1
impress,futur,1
instead,",",2
instead,``,1
tri,look,1
look,name,1
look,self-start,1
look,",",2
look,right,1
look,make,1
look,gain,1
look,freelanc,1
look,seo-optim,1
look,fit,1
hire,manag,12
hire,multipl,1
hire,?,1
hire,.,1
hire,applic,1
manag,recruit,1
manag,'',1
manag,compani,1
manag,.,5
manag,?,1
manag,new,1
manag,onlin,1
manag,emphas,1
manag,cover,1
manag,would,1
manag,'s,1
manag,want,1
recruit,.,1
recruit,remain,1
recruit,intrigu,1
recruit,hire,1
recruit,'s,3
recruit,may,1
recruit,sift,1
recruit,hear,1
recruit,—,1
recruit,end,1
attent,detail,2
attent,follow,1
attent,much,1
attent,recruit,1
care—qu,employ,1
love,see,1
love,two,1
love,put,1
see,.,2
see,``,1
see,pictur,1
see,’,1
see,second,1
dear,hire,1
fine,.,2
3,.,3
3,:,1
introduc,explain,1
explain,intent,1
explain,",",2
explain,type,1
explain,candid,1
explain,detail,1
explain,found,1
explain,'ve,1
intent,.,1
earli,",",1
often,",",1
often,see,1
busi,may,1
busi,grammat,1
busi,.,2
busi,stuck,1
busi,",",2
busi,casual,1
busi,benefit,1
busi,review,1
busi,cover,1
busi,client,1
busi,employ,1
multipl,role,1
multipl,cover,1
ensur,whoever,1
ensur,correspond,1
whoever,read,1
know,exactli,1
know,compani,2
know,name,1
know,someon,1
know,help,1
exactli,'re,1
reach,.,1
4,.,3
4,:,1
highlight,qualif,1
highlight,accomplish,1
highlight,three,1
highlight,flesh,1
highlight,applic,1
highlight,past,1
qualif,",",2
qualif,uniqu,1
qualif,need,1
thing,get,1
thing,make,1
thing,could,1
littl,tricki,1
littl,deeper,1
littl,extra,1
tricki,.,1
attach,resum,1
need,regurgit,1
need,.,1
need,includ,1
need,sign,1
need,help,1
regurgit,'s,1
wrong,.,1
obvious,",",1
overlap,",",1
exampl,",",4
exampl,gener,1
exampl,includ,1
exampl,could,1
exampl,imag,1
exampl,illustr,1
exampl,use,2
exampl,basic,1
exampl,.,1
exampl,show,1
exampl,context,1
let,'s,2
let,11,1
let,logo,1
let,know,1
potenti,employ,3
potenti,ai,1
self-start,results-driven,1
results-driven,person,1
person,.,1
person,",",1
person,punchier,1
person,gmail,1
person,address,2
person,compani,1
person,commit,1
person,letter,1
person,websit,1
great,opportun,1
great,exampl,1
great,),1
great,candid,1
great,fit,3
great,compani,1
opportun,mention,1
opportun,.,1
opportun,'re,2
opportun,time,1
opportun,come,1
opportun,show,1
mention,took,1
mention,contact,1
mention,hire,1
mention,want,1
took,upon,1
upon,spearhead,1
upon,templat,1
spearhead,project,1
project,gener,1
project,work,1
project,make,1
revenu,previou,1
previou,current,1
previou,compani,1
current,compani,1
current,employ,1
current,work,1
connect,skill,1
connect,.,1
connect,compani,1
connect,somebodi,1
connect,within,1
uniqu,accomplish,1
uniqu,?,1
uniqu,design,1
uniqu,kind,1
uniqu,goal,1
accomplish,.,1
accomplish,bullet,1
final,",",1
final,sentenc,1
final,cover,1
interview,pet,1
interview,.,1
pet,insur,2
insur,compani,1
insur,grant,1
work,cover,1
work,email,1
work,commun,1
work,lend,1
work,would,1
work,relationship,1
work,",",2
work,—,1
work,compani,1
work,clinic,1
work,(,1
two,cat,1
two,sync,1
two,concret,1
cat,",",1
grant,peac,1
peac,mind,2
other,via,1
via,job,1
sens,humor,1
humor,",",1
motiv,",",1
stand,applic,1
stand,cover,1
5,.,3
5,:,1
leav,space,1
leav,blank,1
custom,.,2
design,easili,1
design,format,1
design,microsoft,1
design,letterhead,1
design,entry-level,1
updat,appeal,1
appeal,whatev,1
appeal,",",1
whatev,opportun,1
blank,space,2
format,add,1
format,.,2
format,import,1
format,also,1
add,remov,1
add,mani,1
add,letterhead,1
add,linkedin,1
remov,skill,1
6,.,2
6,:,1
end,``,1
end,cover,1
end,read,1
thank,'',1
thank,time,1
thank,.,1
variat,follow,1
follow,sentenc,1
follow,element,1
follow,.,1
follow,``,1
sentenc,end,1
sentenc,?,1
sentenc,",",1
sentenc,set,1
sentenc,cover,1
hyperlink,email,1
email,linkedin,1
email,address,3
email,",",1
email,messag,1
linkedin,profil,1
linkedin,person,1
linkedin,",",1
profil,",",1
spell,somewher,1
somewher,head,1
mani,point,1
mani,statist,1
mani,differ,1
point,made,1
point,",",2
point,near,1
point,describ,1
point,add,1
point,.,1
point,refer,1
point,highlight,1
made,creat,1
made,one,1
creat,one,1
creat,hubspot,1
creat,balanc,1
creat,implement,1
notic,compani,1
notic,three,1
notic,writer,1
writer,chang,1
writer,includ,1
chang,inform,1
chang,name,1
chang,),1
chang,color,1
chang,",",1
critiqu,exampl,1
punchier,hook,1
hook,(,1
hook,later,1
hook,``,1
hook,'',2
bit,alreadi,1
alreadi,",",1
alreadi,live,1
dive,littl,1
deeper,.,1
worri,",",1
worri,explain,1
worri,.,1
11,templat,2
11,:,1
list,talk,1
list,.,1
list,key,1
list,without,1
talk,.,1
talk,opportun,1
matter,one,1
matter,futur,1
matter,long,1
matter,experi,1
download,",",1
download,draw,1
download,templat,1
download,(,2
download,modifi,1
pay,attent,1
element,—,1
element,list,1
element,cover,1
shine,letter,1
futur,manag,1
futur,employ,2
carri,contact,1
info,includ,1
phone,number,3
number,",",2
number,section,1
number,email,1
social,media,1
social,network,1
media,account,1
account,'re,1
will,share,1
share,receiv,1
share,job,1
receiv,connect,1
receiv,recognit,1
said,earlier,1
said,",",1
said,done,1
earlier,",",1
reassur,employ,1
live,nearbi,1
nearbi,would,1
troubl,come,1
come,offic,1
come,",",2
come,monster.com,1
come,trade,1
offic,.,2
offic,",",1
offer,phone,1
belong,current,1
gmail,address,1
correspond,recruit,1
remain,separ,1
separ,current,1
commun,.,1
commun,brand,1
line,``,1
line,.,1
line,specifi,1
line,",",1
line,includ,1
top,cover,1
top,add,1
top,header,1
today,",",1
today,'s,1
best,avoid,1
best,applic,1
best,",",2
best,bet,1
exhaust,line,1
specifi,person,1
grab,reader,1
reader,'s,1
reader,want,1
reader,connect,1
quickli,",",2
quickli,get,1
taken,time,1
tailor,applic,1
clever,introduct,1
introduct,``,1
introduct,open,1
learn,.,1
learn,educ,1
candid,—,2
candid,qualifi,1
candid,discuss,1
candid,.,1
candid,sampl,1
candid,'ll,1
candid,posit,1
candid,good,1
career,might,1
career,new,1
career,day,1
career,fair,1
career,",",1
might,recruit,1
might,tempt,1
might,easi,1
might,want,1
might,take,1
intrigu,packag,1
packag,interest,1
interest,first,1
interest,specif,1
interest,posit,1
interest,enthusiasm,1
interest,.,1
first,sentenc,1
first,paragraph,2
first,impress,1
first,time,1
qualifi,",",1
qualifi,applic,1
qualifi,posit,1
qualifi,readi,1
describ,experi,1
describ,'re,1
describ,'ve,1
describ,current/form,1
experi,qualifi,1
experi,choos,1
experi,?,1
experi,help,1
experi,",",3
experi,paragraph,1
experi,fill,1
experi,write,1
spent,three,1
three,year,1
three,bullet,1
three,circumst,1
three,(,1
blog,.,1
type,work,1
type,full,1
lend,manag,1
content,calendar,1
content,relat,1
content,;,1
content,.,1
calendar,everi,1
week,.,1
knowledg,busi,2
knowledg,creat,1
grammat,error,1
error,could,1
mean,applic,1
mean,compani,1
thrown,trash,1
trash,",",1
toss,asid,1
asid,.,1
one-size-fits-al,'',1
forget,chang,1
hurt,chanc,1
comment,busi,1
stuck,profession,1
profession,?,1
profession,",",1
profession,look,1
profession,open,1
effect,",",1
effect,care,1
draw,inspir,1
inspir,.,2
imag,sourc,2
imag,give,1
imag,express,1
sourc,exampl,2
illustr,write,1
market,cover,2
market,industri,1
market,manag,1
market,role,1
market,metric,1
market,profession,1
market,must,1
market,want,1
market,",",1
market,content,1
besid,contact,1
paragraph,explain,1
paragraph,",",4
paragraph,.,1
paragraph,2,1
paragraph,show,1
paragraph,:,1
paragraph,cover,1
paragraph,form,1
paragraph,flawless,1
data,show,1
data,import,1
data,.,1
data,'s,1
data,point,1
data,scientist,2
data,system,1
good,fit,3
good,first,1
good,idea,1
good,job,1
addit,",",4
addit,space,1
second,last,1
second,paragraph,2
second,templat,1
last,paragraph,1
last,certainli,1
discuss,'re,1
combin,element,1
free,14,1
free,cover,1
free,download,1
free,shrink,1
free,write,1
14,free,1
14,:,1
next,job,1
next,",",1
section,explain,1
header,level,1
header,depend,1
header,open,1
header,",",2
header,(,1
formal,header,2
formal,busi,1
formal,",",1
formal,.,1
formal,sign-off,1
sampl,.,1
sampl,letter,1
date,",",2
still,includ,1
still,show,1
still,employ,1
though,.,1
okay,",",1
onlin,.,1
onlin,",",1
confid,found,1
confid,action,1
sure,",",1
sure,two,1
sure,includ,1
catch,recruit,1
full,name,2
courtesi,titl,1
titl,(,1
i.e,.,2
mr.,",",1
mr.,snaper,1
ms.,",",1
mrs.,),1
similar,header,1
similar,network,1
similar,role,1
corpor,busi,1
snaper,'',1
snaper,.,1
snaper,",",1
jon,snaper,2
start-up,busi,1
casual,cultur,1
cultur,",",1
shown,exampl,1
shown,",",1
shown,cover,1
1-3,sentenc,1
excit,appli,1
excit,interest,1
excit,compani,1
place,go,1
simpli,list,1
simpli,like,1
key,reason,1
reason,one,1
reason,",",1
set,rest,1
set,hire,1
rest,letter,1
rest,cover,1
cross-refer,cover,1
sync,.,1
sell,experi,1
choos,one,1
concret,exampl,1
gave,relev,1
relev,experi,1
benefit,new,1
benefit,get,1
benefit,work,1
benefit,.,1
prior,experi,1
prior,graduat,1
grow,?,1
grow,develop,1
stay,humbl,1
humbl,explan,1
explan,credenti,1
credenti,still,1
credenti,refer,1
asset,team,1
team,.,1
team,develop,1
genuin,excit,1
third,paragraph,2
certainli,import,1
certainli,least,1
typic,describ,1
ask,former,1
ask,friend,1
former,hubspot,1
develop,manag,1
develop,career,1
develop,maintain,1
mutual,benefici,1
benefici,work,1
relationship,.,1
seriou,grow,1
strongli,align,1
align,compani,2
align,director,1
goal,?,1
goal,get,1
goal,.,1
goal,",",1
commit,environment,1
environment,caus,1
caus,align,1
green,initi,1
initi,.,1
strong,closer,1
strong,.,1
closer,signatur,1
signatur,n't,1
lazi,final,1
finish,strong,1
finish,type,1
straightforward,interest,1
enthusiasm,new,1
tell,'re,1
tell,reader,1
tell,stori,1
avail,talk,1
ball,(,1
rightli,),1
court,decid,1
decid,follow,1
decid,skill,1
least,",",1
consider,.,1
sign-off,like,1
sincer,",",1
sign,pen,1
pen,.,1
data-driven,market,1
data-driven,posit,1
data-driven,role,1
tempt,inject,1
inject,cover,1
well,",",1
well,resum,2
done,employ,1
done,.,1
particularli,market,1
particularli,use,1
convey,data,1
present,data,1
bullet,point,4
bullet,form,1
bullet,detail,1
near,center,1
center,letter,1
preced,statement,1
statement,:,1
statement,six,1
setup,import,1
statist,want,1
current/form,busi,1
rather,",",1
rather,applic,1
straight-to-the-point,cover,2
straight-to-the-point,bullet,1
harvard,busi,1
review,contributor,1
contributor,david,1
david,silverman,1
silverman,hail,1
silverman,believ,1
hail,cover,1
context,",",1
believ,hand,1
believ,hire,1
believ,'re,1
circumst,",",1
circumst,appli,1
bet,.,1
concis,",",1
howev,",",1
letterhead,messag,1
letterhead,cover,1
letterhead,",",1
messag,.,1
messag,way,1
messag,applic,1
easi,recruit,1
easi,get,1
sift,short,1
short,sweet,1
sweet,cover,1
lost,shuffl,1
shuffl,applic,1
without,uniqu,1
referr,cover,1
referr,.,2
friend,colleagu,1
friend,famili,1
colleagu,recommend,1
recommend,job,1
therefor,",",1
written,specif,1
